0,0.012454,-0.015568,141.143319
0.001,0.021795,-0.012454,141.15266
0.001999,0.015568,-0.012454,141.146433
0.002999,0.003114,-0.015568,141.133979
0.003999,0.009341,-0.015568,141.140206
0.004999,0.015568,-0.015568,141.146433
0.005999,0.003114,-0.012454,141.133979
0.006999,0.009341,-0.015568,141.140206
0.007998,0,-0.018681,141.130865
0.008998,0.006227,-0.012454,141.137092
0.009998,0.009341,-0.012454,141.140206
0.010998,0.006227,-0.015568,141.137092
0.011998,0.015568,-0.018681,141.146433
0.012998,0.012454,-0.012454,141.143319
0.013997,0.021795,-0.012454,141.15266
0.014997,0.012454,-0.012454,141.143319
0.015997,0.006227,-0.009341,141.137092
0.016997,0.006227,-0.009341,141.137092
0.017997,0.015568,-0.012454,141.146433
0.018997,0.003114,-0.006227,141.133979
0.019996,0.006227,-0.012454,141.137092
0.020996,0.006227,-0.015568,141.137092
0.021996,0.009341,-0.018681,141.140206
0.022996,0.015568,-0.015568,141.146433
0.023996,0.021795,-0.012454,141.15266
0.024996,0.012454,-0.012454,141.143319
0.025995,0.015568,-0.015568,141.146433
0.026995,0,-0.015568,141.130865
0.027995,0.021795,-0.015568,141.15266
0.028995,0.003114,-0.018681,141.133979
0.029995,0.012454,-0.018681,141.143319
0.030995,0.003114,-0.015568,141.133979
0.031994,0.012454,-0.015568,141.143319
0.032994,0.018681,-0.018681,141.149547
0.033994,0.009341,-0.018681,141.140206
0.034994,0.012454,-0.018681,141.143319
0.035994,0.012454,-0.015568,141.143319
0.036994,0.009341,-0.015568,141.140206
0.037993,0.021795,-0.012454,141.15266
0.038993,0.024908,-0.015568,141.155774
0.039993,0.024908,-0.015568,141.155774
0.040993,0.012454,-0.012454,141.143319
0.041993,0.009341,-0.009341,141.140206
0.042993,-0.003114,-0.015568,141.127751
0.043992,0.012454,-0.015568,141.143319
0.044992,0.003114,-0.015568,141.133979
0.045992,0.012454,-0.015568,141.143319
0.046992,0.021795,-0.015568,141.15266
0.047992,0.021795,-0.018681,141.15266
0.048992,0.018681,-0.012454,141.149547
0.049991,0.006227,-0.012454,141.137092
0.050991,0.006227,-0.012454,141.137092
0.051991,0.012454,-0.012454,141.143319
0.052991,0.009341,-0.015568,141.140206
0.053991,0.018681,-0.015568,141.149547
0.054991,0.012454,-0.015568,141.143319
0.05599,0.009341,-0.015568,141.140206
0.05699,0.012454,-0.015568,141.143319
0.05799,0.012454,-0.015568,141.143319
0.05899,0.012454,-0.012454,141.143319
0.05999,0.006227,-0.018681,141.137092
0.06099,0.006227,-0.018681,141.137092
0.061989,0.015568,-0.012454,141.146433
0.062989,0.006227,-0.018681,141.137092
0.063989,0.015568,-0.012454,141.146433
0.064989,0.018681,-0.015568,141.149547
0.065989,0.015568,-0.012454,141.146433
0.066989,0.015568,-0.015568,141.146433
0.067988,0.015568,-0.018681,141.146433
0.068988,0.006227,-0.009341,141.137092
0.069988,0.009341,-0.015568,141.140206
0.070988,0.018681,-0.015568,141.149547
0.071988,0.021795,-0.015568,141.15266
0.072988,0.018681,-0.015568,141.149547
0.073987,0.003114,-0.012454,141.133979
0.074987,0.012454,-0.015568,141.143319
0.075987,0.021795,-0.015568,141.15266
0.076987,0.012454,-0.015568,141.143319
0.077987,0.006227,-0.009341,141.137092
0.078987,0.006227,-0.012454,141.137092
0.079986,0.006227,-0.015568,141.137092
0.080986,0.009341,-0.018681,141.140206
0.081986,0.006227,-0.015568,141.137092
0.082986,0.006227,-0.015568,141.137092
0.083986,0.024908,-0.012454,141.155774
0.084986,0.006227,-0.015568,141.137092
0.085985,0.021795,-0.015568,141.15266
0.086985,0.018681,-0.015568,141.149547
0.087985,0.018681,-0.012454,141.149547
0.088985,0.021795,-0.012454,141.15266
0.089985,0.015568,-0.015568,141.146433
0.090985,0.006227,-0.012454,141.137092
0.091984,0.003114,-0.009341,141.133979
0.092984,0.015568,-0.015568,141.146433
0.093984,0.015568,-0.012454,141.146433
0.094984,0.006227,-0.012454,141.137092
0.095984,0.006227,-0.012454,141.137092
0.096984,0.018681,-0.015568,141.149547
0.097983,0.024908,-0.012454,141.155774
0.098983,0.018681,-0.012454,141.149547
0.099983,0.018681,-0.012454,141.149547
0.100983,0.018681,-0.015568,141.149547
0.101983,0.015568,-0.009341,141.146433
0.102983,0.021795,-0.012454,141.15266
0.103982,0.015568,-0.015568,141.146433
0.104982,0.009341,-0.015568,141.140206
0.105982,0.012454,-0.009341,141.143319
0.106982,0.006227,-0.012454,141.137092
0.107982,0.012454,-0.015568,141.143319
0.108982,0.012454,-0.012454,141.143319
0.109981,0.012454,-0.012454,141.143319
0.110981,0.009341,-0.012454,141.140206
0.111981,0.018681,-0.012454,141.149547
0.112981,0.018681,-0.012454,141.149547
0.113981,0.009341,-0.012454,141.140206
0.114981,0.021795,-0.015568,141.15266
0.11598,0.015568,-0.015568,141.146433
0.11698,0.006227,-0.015568,141.137092
0.11798,0.021795,-0.012454,141.15266
0.11898,0.021795,-0.012454,141.15266
0.11998,0.009341,-0.012454,141.140206
0.12098,0.015568,-0.012454,141.146433
0.121979,0.003114,-0.012454,141.133979
0.122979,0.006227,-0.012454,141.137092
0.123979,0.012454,-0.012454,141.143319
0.124979,0.012454,-0.015568,141.143319
0.125979,0.012454,-0.015568,141.143319
0.126979,0.012454,-0.015568,141.143319
0.127978,0.009341,-0.018681,141.140206
0.128978,0.009341,-0.015568,141.140206
0.129978,0.006227,-0.012454,141.137092
0.130978,0.003114,-0.012454,141.133979
0.131978,0.018681,-0.015568,141.149547
0.132978,0.006227,-0.012454,141.137092
0.133977,0.009341,-0.012454,141.140206
0.134977,0.018681,-0.018681,141.149547
0.135977,0.006227,-0.015568,141.137092
0.136977,0.009341,-0.015568,141.140206
0.137977,0.018681,-0.015568,141.149547
0.138977,0.009341,-0.012454,141.140206
0.139976,0.012454,-0.015568,141.143319
0.140976,0.018681,-0.012454,141.149547
0.141976,0.006227,-0.012454,141.137092
0.142976,0.012454,-0.015568,141.143319
0.143976,0.009341,-0.018681,141.140206
0.144976,0.018681,-0.015568,141.149547
0.145975,0.006227,-0.015568,141.137092
0.146975,0.006227,-0.018681,141.137092
0.147975,0.015568,-0.018681,141.146433
0.148975,0.009341,-0.015568,141.140206
0.149975,0.018681,-0.015568,141.149547
0.150975,0.006227,-0.015568,141.137092
0.151974,0.015568,-0.015568,141.146433
0.152974,0.006227,-0.018681,141.137092
0.153974,0.015568,-0.021795,141.146433
0.154974,0.021795,-0.015568,141.15266
0.155974,0.009341,-0.012454,141.140206
0.156974,0.003114,-0.015568,141.133979
0.157973,0.003114,-0.018681,141.133979
0.158973,0.009341,-0.015568,141.140206
0.159973,0.012454,-0.015568,141.143319
0.160973,0.009341,-0.018681,141.140206
0.161973,0.009341,-0.018681,141.140206
0.162973,0.012454,-0.015568,141.143319
0.163972,0.009341,-0.012454,141.140206
0.164972,0.021795,-0.018681,141.15266
0.165972,0.006227,-0.015568,141.137092
0.166972,0.006227,-0.015568,141.137092
0.167972,0.021795,-0.015568,141.15266
0.168972,0.006227,-0.015568,141.137092
0.169971,0.003114,-0.012454,141.133979
0.170971,0.006227,-0.015568,141.137092
0.171971,0.018681,-0.015568,141.149547
0.172971,0.009341,-0.015568,141.140206
0.173971,0.028022,-0.015568,141.158888
0.174971,0.012454,-0.015568,141.143319
0.17597,0.003114,-0.015568,141.133979
0.17697,0.012454,-0.018681,141.143319
0.17797,0.006227,-0.012454,141.137092
0.17897,0.012454,-0.012454,141.143319
0.17997,0.009341,-0.015568,141.140206
0.18097,0.009341,-0.009341,141.140206
0.181969,0.009341,-0.015568,141.140206
0.182969,0.012454,-0.012454,141.143319
0.183969,0.012454,-0.018681,141.143319
0.184969,0.012454,-0.015568,141.143319
0.185969,0.009341,-0.015568,141.140206
0.186969,0.009341,-0.021795,141.140206
0.187968,0.012454,-0.018681,141.143319
0.188968,0.015568,-0.015568,141.146433
0.189968,0.024908,-0.012454,141.155774
0.190968,0.012454,-0.021795,141.143319
0.191968,0.009341,-0.018681,141.140206
0.192968,0.009341,-0.015568,141.140206
0.193967,0.006227,-0.012454,141.137092
0.194967,0.012454,-0.015568,141.143319
0.195967,-0.003114,-0.015568,141.127751
0.196967,0.018681,-0.015568,141.149547
0.197967,0.018681,-0.015568,141.149547
0.198967,0.012454,-0.015568,141.143319
0.199966,0.009341,-0.015568,141.140206
0.200966,0.009341,-0.012454,141.140206
0.201966,0.028022,-0.012454,141.158888
0.202966,0.012454,-0.012454,141.143319
0.203966,0.009341,-0.015568,141.140206
0.204966,0.015568,-0.018681,141.146433
0.205965,0.012454,-0.018681,141.143319
0.206965,0.009341,-0.018681,141.140206
0.207965,0.018681,-0.018681,141.149547
0.208965,0.009341,-0.015568,141.140206
0.209965,0.015568,-0.018681,141.146433
0.210965,0.006227,-0.018681,141.137092
0.211964,0.009341,-0.015568,141.140206
0.212964,0.009341,-0.015568,141.140206
0.213964,0.021795,-0.015568,141.15266
0.214964,0.003114,-0.015568,141.133979
0.215964,0.021795,-0.015568,141.15266
0.216964,0.006227,-0.012454,141.137092
0.217963,0.009341,-0.015568,141.140206
0.218963,0.009341,-0.012454,141.140206
0.219963,0.003114,-0.015568,141.133979
0.220963,0.009341,-0.012454,141.140206
0.221963,0.018681,-0.012454,141.149547
0.222963,0.015568,-0.009341,141.146433
0.223962,0.012454,-0.012454,141.143319
0.224962,0.015568,-0.009341,141.146433
0.225962,0.021795,-0.009341,141.15266
0.226962,0.012454,-0.009341,141.143319
0.227962,0.015568,-0.009341,141.146433
0.228962,0.021795,-0.009341,141.15266
0.229961,0.012454,-0.009341,141.143319
0.230961,0.015568,-0.009341,141.146433
0.231961,0.015568,-0.015568,141.146433
0.232961,0.012454,-0.009341,141.143319
0.233961,0.012454,-0.009341,141.143319
0.234961,0.003114,-0.009341,141.133979
0.23596,0.009341,-0.009341,141.140206
0.23696,0.015568,-0.012454,141.146433
0.23796,0.003114,-0.012454,141.133979
0.23896,0.003114,-0.012454,141.133979
0.23996,0.009341,-0.009341,141.140206
0.24096,0.021795,-0.012454,141.15266
0.241959,0.009341,-0.015568,141.140206
0.242959,0.003114,-0.012454,141.133979
0.243959,0.018681,-0.015568,141.149547
0.244959,0.015568,-0.012454,141.146433
0.245959,0.024908,-0.015568,141.155774
0.246959,0.018681,-0.015568,141.149547
0.247958,0.015568,-0.015568,141.146433
0.248958,0.021795,-0.018681,141.15266
0.249958,0.021795,-0.012454,141.15266
0.250958,0.012454,-0.015568,141.143319
0.251958,0.009341,-0.015568,141.140206
0.252958,0.015568,-0.015568,141.146433
0.253957,0.018681,-0.015568,141.149547
0.254957,0.018681,-0.015568,141.149547
0.255957,0,-0.018681,141.130865
0.256957,0.018681,-0.015568,141.149547
0.257957,0.009341,-0.015568,141.140206
0.258957,0.012454,-0.012454,141.143319
0.259956,0.012454,-0.015568,141.143319
0.260956,0.009341,-0.012454,141.140206
0.261956,0.009341,-0.012454,141.140206
0.262956,0.006227,-0.012454,141.137092
0.263956,0.003114,-0.015568,141.133979
0.264956,0.018681,-0.015568,141.149547
0.265955,0.015568,-0.018681,141.146433
0.266955,0.021795,-0.015568,141.15266
0.267955,0.006227,-0.015568,141.137092
0.268955,0.012454,-0.018681,141.143319
0.269955,0.018681,-0.018681,141.149547
0.270955,0.006227,-0.015568,141.137092
0.271954,0.015568,-0.015568,141.146433
0.272954,0.009341,-0.012454,141.140206
0.273954,0.018681,-0.015568,141.149547
0.274954,0,-0.018681,141.130865
0.275954,0.012454,-0.015568,141.143319
0.276954,0.015568,-0.015568,141.146433
0.277953,0.015568,-0.015568,141.146433
0.278953,0.024908,-0.015568,141.155774
0.279953,0.021795,-0.015568,141.15266
0.280953,0.009341,-0.015568,141.140206
0.281953,0.012454,-0.015568,141.143319
0.282953,0.015568,-0.015568,141.146433
0.283952,0.009341,-0.015568,141.140206
0.284952,0.015568,-0.015568,141.146433
0.285952,0.006227,-0.015568,141.137092
0.286952,0.018681,-0.015568,141.149547
0.287952,0.006227,-0.012454,141.137092
0.288952,0.012454,-0.015568,141.143319
0.289951,0.012454,-0.018681,141.143319
0.290951,0.009341,-0.015568,141.140206
0.291951,0.018681,-0.015568,141.149547
0.292951,0.006227,-0.015568,141.137092
0.293951,0.009341,-0.015568,141.140206
0.294951,0.009341,-0.018681,141.140206
0.29595,0.018681,-0.012454,141.149547
0.29695,0.006227,-0.018681,141.137092
0.29795,0.012454,-0.018681,141.143319
0.29895,0,-0.015568,141.130865
0.29995,0.003114,-0.015568,141.133979
0.30095,0.012454,-0.012454,141.143319
0.301949,0.006227,-0.018681,141.137092
0.302949,0.015568,-0.018681,141.146433
0.303949,0.006227,-0.018681,141.137092
0.304949,0.015568,-0.015568,141.146433
0.305949,0.009341,-0.015568,141.140206
0.306949,0.006227,-0.015568,141.137092
0.307948,0.018681,-0.015568,141.149547
0.308948,0.003114,-0.018681,141.133979
0.309948,0.012454,-0.018681,141.143319
0.310948,0.006227,-0.015568,141.137092
0.311948,0.012454,-0.012454,141.143319
0.312948,0.009341,-0.012454,141.140206
0.313947,0.012454,-0.012454,141.143319
0.314947,0.015568,-0.015568,141.146433
0.315947,0.012454,-0.015568,141.143319
0.316947,0.009341,-0.012454,141.140206
0.317947,0.003114,-0.012454,141.133979
0.318947,0.003114,-0.012454,141.133979
0.319946,0.012454,-0.012454,141.143319
0.320946,0.015568,-0.012454,141.146433
0.321946,0.018681,-0.015568,141.149547
